0x494,"['0x11', '0x14', '0x15', '0x00', '0x00', '0xf8', '0x20', '0x00']",0.9593,964193638
0x25d,"['0x80', '0xf0', '0xff', '0xf1', '0xff', '0xf1', '0x10', '0x9f']",0.9602,964193647
0x407,"['0xaa', '0x96', '0x18', '0x00', '0xf1', '0x95', '0x31', '0xf6']",0.9622,964193667
0x144,"['0x00', '0xfd', '0xff', '0xff', '0x1f', '0x82', '0x60', '0x03']",0.9632000000000001,964193677
0x434,"['0x00', '0x00', '0x08', '0x00', '0xff', '0x04', '0x32', '0xc2']",0.9652000000000001,964193697
0x12d,"['0x50', '0x14', '0x02', '0x00', '0x04', '0xf0', '0x4f', '0x56']",0.9664,964193709
0x38a,"['0xaa', '0xae', '0x0a', '0x71', '0x1a', '0xc8', '0x0f', '0x3b']",0.9672000000000001,964193717
0x3ff,"['0x47', '0x00', '0xff', '0x0f', '0x32', '0xa1', '0xff', '0xc9']",0.9682000000000001,964193727
0x180,"['0x00', '0x00', '0x04', '0x00', '0x00', '0x00', '0x00', '0x00']",0.9689000000000001,964193734
0x3b4,"['0xff', '0xff', '0x2b', '0xff', '0xff', '0xfe', '0xfe', '0x3f']",0.9693,964193738
0x475,"['0xa0', '0x00', '0x21', '0x00', '0x02', '0xe0', '0xff', '0x5d']",0.9702000000000001,964193747
0x3cd,"['0x63', '0x00', '0xff', '0xff', '0xff', '0xff', '0x00', '0x00']",0.9725,964193770
0x2dd,"['0xff', '0x00', '0x00', '0x50', '0x00', '0x00', '0x00', '0x00']",0.9745,964193790
0x27b,"['0x18', '0x20', '0x00', '0x00', '0x00', '0x00', '0x00', '0xc7']",0.9748,964193793
0x294,"['0x55', '0x00', '0x54', '0x08', '0x2c', '0x0f', '0x04', '0x0f']",0.9753000000000001,964193798
0x510,"['0x10', '0x10', '0x00', '0x00', '0x00', '0x00', '0x00', '0xdf']",0.9773000000000001,964193818
0x144,"['0x00', '0xfd', '0xff', '0xff', '0x1f', '0x82', '0x70', '0xf3']",0.9775,964193820
0x55,"['0x01', '0x0a', '0x03', '0x03', '0x80', '0x00', '0xff', '0x57']",0.9782000000000001,964193827
0x48e,"['0x99', '0x00', '0x18', '0x19', '0x10', '0x60', '0xc0', '0x05']",0.9792000000000001,964193837
0x261,"['0x00', '0x0c', '0x7c', '0x30', '0x00', '0x1e', '0x10', '0x19']",0.9802000000000001,964193847
0x28f,"['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x1f', '0xe0']",0.9812000000000001,964193857
0x275,"['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x1f', '0xe0']",0.9822000000000001,964193867
0x287,"['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x1f', '0xe0']",0.9832000000000001,964193877
0x296,"['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x1f', '0xe0']",0.9842000000000001,964193887
0x42e,"['0x00', '0x00', '0x40', '0x00', '0x88', '0x0a', '0x50', '0xfc']",0.9847,964193892
0x2a6,"['0xc0', '0x01', '0x00', '0x00', '0x00', '0x00', '0x10', '0x2e']",0.9852000000000001,964193897
0x235,"['0x02', '0x80', '0x00', '0x16', '0x00', '0xf6', '0x11', '0x60']",0.9863000000000001,964193908
0x42e,"['0x00', '0x00', '0x40', '0x00', '0x88', '0x0b', '0x50', '0xfc']",0.9866,964193911
0x23a,"['0xff', '0xff', '0x80', '0x00', '0xff', '0x8f', '0x10', '0xe3']",0.9872000000000001,964193917
0x2b0,"['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x1f', '0xe0']",0.9883000000000001,964193928
0x1c2,"['0x57', '0x3a', '0xf1', '0x80', '0xc0', '0xff', '0x3f', '0xff']",0.9887,964193932
0x2c0,"['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x1f', '0xe0']",0.9892000000000001,964193937
0x248,"['0x00', '0x00', '0x00', '0x00', '0x00', '0x00', '0x1f', '0xe0']",0.9902000000000001,964193947
0x25d,"['0x80', '0xf0', '0xff', '0xf1', '0xff', '0xf1', '0x20', '0x8f']",0.9912000000000001,964193957
0x26f,"['0xff', '0xff', '0x3f', '0xa1', '0x0f', '0x01', '0x10', '0x01']",0.9922000000000001,964193967
0x144,"['0x00', '0xfd', '0xff', '0xff', '0x1f', '0x82', '0x80', '0xe3']",0.9963000000000001,964194008
0x510,"['0x10', '0x10', '0x00', '0x00', '0x00', '0x00', '0x00', '0xdf']",0.9972000000000001,964194017
0x31e,"['0x00', '0x10', '0xe0', '0xff', '0xff', '0xff', '0x3f', '0xd3']",0.9974000000000001,964194019
0x388,"['0x00', '0x00', '0xff', '0xff', '0xff', '0xff', '0x00', '0xff']",0.9993000000000001,964194038
